Y,x
-138.0,0.0043155852795898
-137.7237237237237,0.0009275552179633049
-137.44744744744744,0.003203370779782996
-137.17117117117118,0.002251573503877296
-136.8948948948949,0.0017969259126537523
-136.61861861861863,0.0036246449311415118
-136.34234234234233,0.0005919487746441129
-136.06606606606607,0.004563153081389811
-135.78978978978978,1.6274964550221233e-05
-135.51351351351352,0.004733934271451997
-135.23723723723725,0.0002778617736916117
-134.96096096096096,0.004073605991677942
-134.68468468468467,0.0012891421173776407
-134.4084084084084,0.0028134113943326746
-134.13213213213214,0.0026955491755351548
-133.85585585585585,0.0013995792023488243
-133.5795795795796,0.003999362245693691
-133.3033033033033,0.000336248421841205
-133.02702702702703,0.004735932778064127
-132.75075075075074,6.017262846651807e-06
-132.47447447447448,0.004640022933084626
-132.1981981981982,0.0005319804237194433
-131.92192192192192,0.003742605478640487
-131.64564564564563,0.0017312133801419929
-131.36936936936937,0.002362505108935295
-131.0930930930931,0.0031776052190492557
-130.8168168168168,0.0009944887912769803
-130.54054054054055,0.004352902111413003
-130.26426426426426,0.0001327041024745404
-129.987987987988,0.004832717955021226
-129.71171171171173,9.228561181193837e-05
-129.43543543543544,0.004440811261491434
-129.15915915915917,0.0008936015196894665
-128.88288288288288,0.0033153500478790296
-128.6066066066066,0.002251955546059319
-128.33033033033033,0.0018618921293481402
-128.05405405405406,0.003677975571252701
-127.77777777777779,0.0006085596742883825
-127.50150150150151,0.004653742783441496
-127.22522522522522,1.475976442665953e-05
-126.94894894894894,0.004821521675729729
-126.67267267267266,0.0003026162539078584
-126.3963963963964,0.004116284284905729
-126.12012012012012,0.001373141730325458
-125.84384384384384,0.002792633506081136
-125.56756756756756,0.0028391718863334265
-125.29129129129129,0.0013346423374061228
-125.01501501501502,0.004164728158827416
-124.73873873873875,0.0002800077187759978
-124.46246246246247,0.00486108341266717
-124.18618618618618,2.2080168670940644e-05
-123.9099099099099,0.004667976308129699
-123.63363363363365,0.0006626546851478352
-123.35735735735736,0.0036526215653666524
-123.08108108108108,0.001970922566178637
-122.8048048048048,0.002188434510357461
-122.52852852852853,0.003465559405465155
-122.25225225225226,0.0008194335227223201
-121.97597597597598,0.00459136934726749
-121.6996996996997,5.9041230616856055e-05
-121.42342342342343,0.004926045130014156
-121.14714714714714,0.00019747226290549094
-120.87087087087086,0.0043400835730242684
-120.59459459459461,0.0011901152784642287
-120.31831831831832,0.003048981619110419
-120.04204204204204,0.0026702888084697623
-119.76576576576576,0.0015361881470514196
-119.48948948948949,0.0040837252856057
-119.21321321321321,0.0003736483813922747
-118.93693693693695,0.004896063688468373
-118.66066066066067,6.094851005535208e-06
-118.38438438438439,0.004795952139105063
