time,temp,etotal,v_amp
0.0,0.0,-523394.02,-5.25324773e-07
0.1,2.93111895e-10,-523394.02,6.35216624e-06
0.2,2.19216291e-09,-523394.02,-1.86811465e-05
0.3,1.19573165e-08,-523394.02,3.26487624e-05
0.4,4.13092507e-08,-523394.02,-3.05317664e-05
0.5,1.01277385e-07,-523394.02,-1.29154194e-05
0.6,2.37214366e-07,-523394.02,0.000106181927
0.7,5.74802801e-07,-523394.02,-0.000212314861
0.8,1.20569043e-06,-523394.02,0.00025228516
0.9,2.14993357e-06,-523394.019,-0.000160407633
1.0,3.68980803e-06,-523394.019,-4.61349155e-05
1.1,5.53685579e-06,-523394.019,0.000258279623
1.2,5.94794051e-06,-523394.019,-0.00037061698
1.3,5.21785087e-06,-523394.019,0.000341391247
1.4,6.79403678e-06,-523394.019,-0.000181765661
1.5,1.10614999e-05,-523394.019,-4.7288229e-05
1.6,1.35588349e-05,-523394.019,0.000258279623
1.7,1.19967685e-05,-523394.019,-0.00037061698
1.8,1.00555686e-05,-523394.019,0.000341391247
1.9,1.19845939e-05,-523394.019,-0.000181765661
2.0,1.66454774e-05,-523394.019,-4.7288229e-05
2.1,1.9114894e-05,-523394.019,0.000258279623
2.2,1.74861281e-05,-523394.019,-0.00037061698
2.3,1.55166034e-05,-523394.019,0.000341391247
2.4,1.74443534e-05,-523394.019,-0.000181765661
2.5,2.21253644e-05,-523394.019,-4.7288229e-05
2.6,2.46061497e-05,-523394.019,0.000258279623
2.7,2.29741737e-05,-523394.019,-0.00037061698
2.8,2.09874985e-05,-523394.019,0.000341391247
2.9,2.28731223e-05,-523394.019,-0.000181765661
3.0,2.75631836e-05,-523394.018,-4.7288229e-05
3.1,3.03563939e-05,-523394.018,0.000258279623
3.2,2.91236786e-05,-523394.018,-0.00037061698
3.3,2.6218472e-05,-523394.018,0.000341391247
3.4,2.5992556e-05,-523394.018,-0.000181765661
3.5,3.17444219e-05,-523394.018,-4.7288229e-05
3.6,3.95209296e-05,-523394.018,0.000258279623
3.7,3.8204447e-05,-523394.018,-0.00037061698
3.8,2.7581141e-05,-523394.018,0.000341391247
3.9,2.54524105e-05,-523394.018,-0.000181765661
4.0,4.02932257e-05,-523394.018,-4.7288229e-05
4.1,5.29006276e-05,-523394.018,0.000258279623
4.2,4.39131751e-05,-523394.018,-0.00037061698
4.3,2.56725168e-05,-523394.018,0.000341391247
4.4,2.70117649e-05,-523394.018,-0.000181765661
4.5,5.04547842e-05,-523394.018,-4.7288229e-05
4.6,6.4832024e-05,-523394.018,0.000258279623
4.7,4.87428154e-05,-523394.018,-0.00037061698
4.8,2.43511493e-05,-523394.018,0.000341391247
4.9,2.8942503e-05,-523394.018,-0.000181765661
5.0,6.05550974e-05,-523394.018,-4.7288229e-05
5.1,7.67249461e-05,-523394.018,0.000258279623
5.2,5.35776507e-05,-523394.018,-0.00037061698
5.3,2.30509292e-05,-523394.017,0.000341391247
5.4,3.093267e-05,-523394.017,-0.000181765661
5.5,7.066303e-05,-523394.017,-4.7288229e-05
5.6,8.83759831e-05,-523394.017,0.000258279623
5.7,5.82078491e-05,-523394.017,-0.00037061698
5.8,2.27906552e-05,-523394.017,0.000341391247
5.9,3.59308059e-05,-523394.017,-0.000181765661
6.0,8.38098533e-05,-523394.017,-4.7288229e-05
