1.3378929, 3.942255e-10 
2.6954128, 1.68606e-10 
4.0528537, 1.126271e-09 
6.768169, 8.622495e-10 
8.1256876, 2.909712e-10 
9.4831272, 1.390054e-09 
12.1984445, 2.318397e-09 
13.5559864, 1.455154e-10 
14.9134336, 3.20619e-09 
17.6287471, 1.209394e-09 
18.9862945, 2.547333e-10 
20.3437606, 2.062335e-09 
23.0590782, 7.063839e-10 
24.4166332, 2.444927e-10 
25.7741062, 1.101884e-09 
28.4894365, 9.364163e-10 
29.8469982, 3.455166e-10 
31.2044762, 3.645892e-10 
33.9198173, 1.337277e-09 
35.2773923, 4.766996e-10 
36.6348741, 3.08819e-10 
39.3502292, 1.529837e-09 
40.7078037, 8.574215e-10 
42.0653004, 3.130778e-10 
44.7806718, 2.871869e-09 
46.1382522, 2.730145e-10 
47.4957516, 6.89722e-10 
50.211135, 2.047227e-09 
51.5687295, 9.01753e-11 
52.9262458, 1.968687e-09 
55.6416411, 7.547556e-10 
56.9992407, 5.542544e-10 
58.3567668, 2.374396e-09 
61.0721754, 4.112936e-11 
62.4297902, 1.246583e-09 
63.7873233, 2.529258e-09 
66.5027467, 3.117107e-10 
69.2179066, 1.363047e-09 
71.9333457, 5.034316e-10 
74.6485181, 1.036659e-09 
-0.019686, 8.550236e-10 
1.3377078, 5.098918e-10 
4.0530295, 6.259841e-10 
5.4105529, 3.044946e-10 
6.7679867, 1.94476e-09 
9.4832987, 1.1461e-09 
10.8408344, 2.321816e-10 
12.1982837, 2.187358e-09 
14.9135967, 8.229067e-10 
16.2711306, 3.065721e-10 
17.6285937, 1.49001e-09 
20.3439137, 1.991266e-09 
21.7014657, 3.473062e-10 
23.0589243, 2.435121e-09 
25.7742471, 1.162856e-09 
27.1318142, 9.030744e-11 
28.4892934, 1.169002e-09 
31.2046258, 7.768925e-10 
32.562188, 1.31904e-10 
33.919671, 3.183097e-10 
36.6350204, 1.886991e-09 
37.9925966, 5.717257e-10 
39.350083, 1.994016e-10 
42.0654467, 2.085869e-09 
43.4230233, 7.464226e-10 
44.7805221, 1.810331e-10 
47.4958991, 2.574586e-09 
48.8534876, 4.978013e-10 
50.2109942, 1.171153e-09 
52.9263837, 9.919818e-10 
54.2839794, 1.555496e-10 
55.6415029, 2.08401e-09 
58.3569046, 3.502292e-10 
59.7145124, 1.053059e-09 
61.0720405, 2.77801e-09 
63.7874563, 1.791462e-10 
65.1450732, 1.173433e-09 
66.5026126, 1.938674e-09 
69.2180438, 5.170211e-10 
70.575664, 1.579493e-09 
71.9332077, 1.192512e-09 
74.6486549, 8.330236e-10 
76.0062852, 1.392475e-09 
2.6954129, 1.686158e-10 
8.1256876, 2.770945e-10 
13.5559864, 1.407851e-10 
18.9862944, 2.517808e-10 
24.4166332, 2.355854e-10 
29.8469982, 3.45981e-10 
35.2773922, 4.822419e-10 
40.7078035, 8.772732e-10 
46.1382521, 2.783664e-10 
51.5687294, 8.521425e-11 
56.9992406, 5.544808e-10 
62.4297901, 1.213857e-09 
67.860364, 1.494844e-09 
73.2909715, 1.538539e-09 
1.337893, 3.92036e-10 
-0.0196858, 8.435027e-10 
4.0528538, 1.106136e-09 
5.410553, 2.963044e-10 
6.768169, 8.722767e-10 
9.4831274, 1.357999e-09 
12.1984445, 2.345269e-09 
10.8408345, 2.323938e-10 
16.2711305, 3.024457e-10 
14.9134337, 3.154989e-09 
17.6287471, 1.242207e-09 
20.3437606, 2.005238e-09 
21.7014657, 3.199322e-10 
23.0590782, 7.406802e-10 
25.7741062, 1.055292e-09 
28.4894366, 9.629251e-10 
27.1318142, 1.01164e-10 
32.562188, 1.429604e-10 
31.2044762, 3.404783e-10 
33.9198172, 1.36637e-09 
36.6348742, 2.879585e-10 
39.3502291, 1.564269e-09 
37.9925965, 5.981732e-10 
43.4230231, 7.894686e-10 
42.0653005, 3.252687e-10 
44.7806717, 2.92427e-09 
47.4957517, 6.629176e-10 
48.8534874, 4.933744e-10 
50.2111351, 2.066427e-09 
52.9262459, 1.969111e-09 
55.6416413, 7.720881e-10 
54.2839792, 1.613149e-10 
59.7145122, 1.028121e-09 
58.3567669, 2.33257e-09 
61.0721755, 3.55053e-11 
63.7873235, 2.48144e-09 
66.5027468, 3.094391e-10 
65.145073, 1.154705e-09 
70.575664, 1.554056e-09 
69.2179067, 1.328286e-09 
71.9333459, 4.827957e-10 
74.6485181, 1.007083e-09 
76.0062851, 1.365624e-09 
1.3377079, 5.10762e-10 
4.0530295, 6.373279e-10 
6.7679868, 1.921427e-09 
9.4832988, 1.155142e-09 
12.1982838, 2.14372e-09 
14.9135967, 8.407768e-10 
17.6285938, 1.45144e-09 
20.3439138, 2.049039e-09 
23.0589243, 2.366407e-09 
25.7742472, 1.201242e-09 
28.4892934, 1.123129e-09 
31.2046259, 8.120576e-10 
33.919671, 3.052547e-10 
36.6350205, 1.950459e-09 
39.3500831, 1.956146e-10 
42.0654467, 2.179032e-09 
44.7805221, 1.75368e-10 
47.4958991, 2.665428e-09 
50.2109942, 1.165066e-09 
52.9263838, 1.032979e-09 
55.6415028, 2.092146e-09 
58.3569047, 3.776824e-10 
61.0720406, 2.770892e-09 
63.7874563, 1.637109e-10 
66.5026127, 1.94846e-09 
69.2180439, 5.158476e-10 
71.9332078, 1.195869e-09 
74.6486551, 8.04029e-10 
1.3378931, 3.950572e-10 
2.6954129, 1.687653e-10 
4.0528538, 1.10215e-09 
6.7681692, 8.833138e-10 
8.1256878, 2.681201e-10 
9.4831274, 1.352562e-09 
12.1984446, 2.353165e-09 
13.5559864, 1.305021e-10 
14.9134338, 3.124566e-09 
17.6287473, 1.274462e-09 
18.9862944, 2.594958e-10 
20.3437607, 1.972692e-09 
23.0590784, 7.64984e-10 
24.4166331, 2.218122e-10 
25.7741062, 1.021229e-09 
28.4894368, 9.998801e-10 
29.8469982, 3.455095e-10 
31.2044762, 3.214792e-10 
33.9198173, 1.431318e-09 
35.2773922, 5.130366e-10 
36.6348742, 2.797664e-10 
39.3502292, 1.635786e-09 
40.7078035, 9.318043e-10 
42.0653005, 3.272021e-10 
44.7806718, 3.044849e-09 
46.1382519, 2.983541e-10 
47.4957516, 6.562656e-10 
50.2111351, 2.146458e-09 
51.5687292, 8.580334e-11 
52.9262457, 1.9905e-09 
55.6416412, 8.210307e-10 
56.9992403, 5.478841e-10 
58.3567668, 2.363264e-09 
61.0721755, 3.630563e-11 
62.4297899, 1.197968e-09 
63.7873235, 2.534155e-09 
66.5027468, 3.01943e-10 
67.8603639, 1.506099e-09 
69.2179068, 1.375424e-09 
71.933346, 4.824043e-10 
73.2909715, 1.546496e-09 
74.6485181, 1.043072e-09 
-0.0196857, 8.531254e-10 
5.410553, 2.949989e-10 
10.8408345, 2.331306e-10 
16.2711306, 3.075067e-10 
21.7014656, 3.075543e-10 
27.1318142, 1.100133e-10 
32.562188, 1.531122e-10 
37.9925965, 6.311374e-10 
43.4230231, 8.240609e-10 
48.8534872, 5.019289e-10 
54.283979, 1.57348e-10 
59.714512, 1.025109e-09 
65.1450729, 1.170262e-09 
70.5756639, 1.598149e-09 
76.0062851, 1.414062e-09 
1.3377078, 5.174334e-10 
4.0530295, 6.365766e-10 
2.6954128, 1.688087e-10 
8.1256878, 2.760849e-10 
6.7679869, 1.94052e-09 
9.483299, 1.156798e-09 
12.1982837, 2.149786e-09 
13.5559864, 1.284975e-10 
14.9135969, 8.363492e-10 
17.6285938, 1.445868e-09 
20.3439139, 2.065945e-09 
18.9862945, 2.665853e-10 
24.4166331, 2.211483e-10 
23.0589243, 2.366805e-09 
25.7742473, 1.205897e-09 
28.4892934, 1.11108e-09 
29.8469982, 3.439822e-10 
31.204626, 8.432669e-10 
35.2773923, 5.264695e-10 
33.9196709, 3.1373e-10 
36.6350207, 1.999192e-09 
39.350083, 1.888593e-10 
40.7078036, 9.454704e-10 
42.0654469, 2.252603e-09 
44.780522, 1.787774e-10 
47.4958992, 2.749413e-09 
46.138252, 3.048521e-10 
51.5687291, 9.054239e-11 
50.210994, 1.179321e-09 
52.9263837, 1.084146e-09 
55.6415027, 2.126522e-09 
56.9992403, 5.429106e-10 
58.3569045, 4.011475e-10 
62.4297899, 1.22025e-09 
61.0720405, 2.846267e-09 
63.7874562, 1.55532e-10 
66.5026126, 2.027544e-09 
67.8603639, 1.547958e-09 
69.2180439, 5.200349e-10 
71.9332077, 1.257912e-09 
74.6486551, 8.215349e-10 
73.2909714, 1.614264e-09 
1.337893, 3.992079e-10 
4.0528538, 1.119726e-09 
6.7681692, 8.798922e-10 
9.4831273, 1.381041e-09 
12.1984447, 2.331046e-09 
14.9134337, 3.156835e-09 
17.6287474, 1.261434e-09 
20.3437607, 2.009044e-09 
23.0590784, 7.451139e-10 
25.7741062, 1.04574e-09 
28.4894368, 9.95736e-10 
31.2044761, 3.330541e-10 
33.9198175, 1.442386e-09 
36.634874, 2.952994e-10 
39.3502294, 1.64485e-09 
42.0653003, 3.160092e-10 
44.780672, 3.066467e-09 
47.4957514, 6.785424e-10 
50.211135, 2.176851e-09 
52.9262456, 2.002923e-09 
55.641641, 8.341038e-10 
58.3567667, 2.424303e-09 
61.0721753, 4.214765e-11 
63.7873233, 2.615532e-09 
66.5027467, 2.988509e-10 
69.2179066, 1.44076e-09 
71.9333458, 5.019625e-10 
74.648518, 1.095621e-09 
-0.0196858, 8.707851e-10 
1.3377077, 5.206551e-10 
4.0530295, 6.248658e-10 
5.410553, 3.022568e-10 
6.7679867, 1.97596e-09 
9.4832989, 1.148805e-09 
10.8408345, 2.331435e-10 
12.1982837, 2.197193e-09 
14.913597, 8.154311e-10 
16.2711307, 3.143105e-10 
17.6285937, 1.481086e-09 
20.3439139, 2.018523e-09 
21.7014657, 3.267039e-10 
23.0589243, 2.435776e-09 
25.7742472, 1.169859e-09 
27.1318142, 1.035306e-10 
28.4892933, 1.149219e-09 
31.2046259, 8.263942e-10 
32.562188, 1.468815e-10 
33.9196708, 3.317803e-10 
36.6350208, 1.964684e-09 
37.9925967, 6.238264e-10 
39.3500828, 1.886381e-10 
42.065447, 2.203e-09 
43.4230233, 8.013216e-10 
44.7805219, 1.869203e-10 
47.4958992, 2.708564e-09 
48.8534874, 5.108667e-10 
50.2109939, 1.19479e-09 
52.9263835, 1.073801e-09 
54.2839791, 1.488795e-10 
55.6415026, 2.14023e-09 
58.3569043, 3.876383e-10 
59.7145121, 1.048023e-09 
61.0720403, 2.900409e-09 
63.7874561, 1.655705e-10 
65.145073, 1.198821e-09 
66.5026124, 2.067325e-09 
69.2180437, 5.23601e-10 
