Y,x
-138.0,0.005747473559296106
-137.7237237237237,0.00034461337904526806
-137.44744744744744,0.006793514172076417
-137.17117117117118,0.00011329697160748638
-136.8948948948949,0.006191473739227202
-136.61861861861863,0.0014901187551131939
-136.34234234234233,0.004224477127491326
-136.06606606606607,0.003814397186451571
-135.78978978978978,0.0018502684900161377
-135.51351351351352,0.005950370474767745
-135.23723723723725,0.00023964774177968342
-134.96096096096096,0.006841177207674867
-134.68468468468467,0.00019949099197167746
-134.4084084084084,0.006035429550593375
-134.13213213213214,0.0017646535725140942
-133.85585585585585,0.003922922142521956
-133.5795795795796,0.004167224364257966
-133.3033033033033,0.0015537502499738825
-133.02702702702703,0.0062084670338883804
-132.75075075075074,0.00012093465717813391
-132.47447447447448,0.006856414484876918
-132.1981981981982,0.00035928528738298214
-131.92192192192192,0.005772192868042902
-131.64564564564563,0.0021637140668281877
-131.36936936936937,0.0034950783737459834
-131.0930930930931,0.004627815856479044
-130.8168168168168,0.0011822751214096794
-130.54054054054055,0.0064944534697134685
-130.26426426426426,2.4939968006415554e-05
-129.987987987988,0.006797524285655289
-129.71171171171173,0.0006331550719277629
-129.43543543543544,0.005367878091814172
-129.15915915915917,0.0027082863329460655
-128.88288288288288,0.002936235495986726
-128.6066066066066,0.005181839812370203
-128.33033033033033,0.0007677673335270036
-128.05405405405406,0.006761394487052884
-127.77777777777779,6.9196590734762325e-06
-127.50150150150151,0.006607699765128403
-127.22522522522522,0.0010702074109609726
-126.94894894894894,0.0047881121678138225
-126.67267267267266,0.0034108636137566706
-126.3963963963964,0.0022583179625053937
-126.12012012012012,0.005792043325268662
-125.84384384384384,0.0003680264267807533
-125.56756756756756,0.006937240037152516
-125.29129129129129,0.00014224346998790177
-125.01501501501502,0.006218442325832819
-124.73873873873875,0.0017200978753645544
-124.46246246246247,0.004009901183114531
-124.18618618618618,0.004261308132478634
-123.9099099099099,0.0015042052351411895
-123.63363363363365,0.006385998667112573
-123.35735735735736,7.471371043495499e-05
-123.08108108108108,0.006922754105620264
-122.8048048048048,0.0005216297467309347
-122.52852852852853,0.005560986244931201
-122.25225225225226,0.002616145798027076
-121.97597597597598,0.0030416921921990105
-121.6996996996997,0.005206550692112737
-121.42342342342343,0.0007649303321404389
-121.14714714714714,0.006845071848656934
-120.87087087087086,1.5786814372545095e-05
-120.59459459459461,0.006598833141214894
-120.31831831831832,0.0012343289423478814
-120.04204204204204,0.004590668271994259
-119.76576576576576,0.0037467030183818426
-119.48948948948949,0.0019518529305145732
-119.21321321321321,0.0061269766041127
-118.93693693693695,0.00019397306707966084
-118.66066066066067,0.007002670229886488
-118.38438438438439,0.00034318226001001117
-118.1081081081081,0.005852093135834891
-117.83183183183182,0.0023322758407742245
-117.55555555555557,0.0033278857447826982
-117.27927927927928,0.005015490463825722
-117.003003003003,0.0009001133939067777
-116.72672672672672,0.006819289635337676
-116.45045045045045,5.7335766863441876e-06
-116.17417417417418,0.006665894270804044
-115.8978978978979,0.0011927611360557163
-115.62162162162163,0.0046281351761799485
-115.34534534534535,0.0037714647066435
-115.06906906906906,0.013399345968487209
-114.79279279279278,0.003003798919371032
-114.51651651651653,0.008540488617367756
-114.24024024024024,0.007418711447630603
-113.96396396396396,0.0033983923684710706
-113.68768768768768,0.010806249791716961
-113.41141141141141,0.0003512879183831029
-113.13513513513513,0.01136380396524721
-112.85885885885887,0.0004150945642957452
-112.58258258258259,0.008967530999773106
-112.30630630630631,0.0028683928286419354
-112.03003003003002,0.0050369076640814385
-111.75375375375374,0.005853409233629391
-111.47747747747749,0.0015806216456972866
-111.2012012012012,0.007522854126328104
-110.92492492492492,3.898159770605277e-05
-110.64864864864865,0.007033522518381264
-110.37237237237237,0.0005949019930896986
-110.0960960960961,0.00484468854222631
-109.81981981981983,0.0022863482967239598
-109.54354354354355,0.0022404112879029106
-109.26726726726727,0.0037482207570833244
-108.99099099099098,0.00046059983093726465
-108.71471471471473,0.004059260462246571
-108.43843843843845,1.1548711961773198e-05
-108.16216216216216,0.0031739908704230104
-107.88588588588588,0.0005409939081707641
-107.6096096096096,0.001746980581418341
-107.33333333333334,0.0012565184262685377
-107.05705705705705,0.000567626542066096
-106.78078078078079,0.0015230181390761001
-106.50450450450451,4.115691594255206e-05
-106.22822822822823,0.0012161052723998098
-105.95195195195194,4.893746604294496e-05
-105.67567567567566,0.0006450504823075836
-105.39939939939941,0.00020203178508078205
-105.12312312312312,0.00019467805955953498
-104.84684684684684,0.0002162853906189372
-104.57057057057057,1.6385072576881835e-05
-104.29429429429429,9.342385650651152e-05
-104.01801801801803,2.1418465235166065e-06
-103.74174174174175,2.863761005626788e-06
-103.46546546546547,1.1341510251966054e-06
-103.1891891891892,3.408030395104847e-05
-102.9129129129129,2.5312185359935606e-05
-102.63663663663665,9.232286980285426e-05
-102.36036036036037,0.0002213484368371187
-102.08408408408408,5.212097284377037e-05
-101.8078078078078,0.0006348229184298069
-101.53153153153153,4.505879645556961e-06
-101.25525525525526,0.0010316607612963242
-100.97897897897897,0.000297477370624401
-100.70270270270271,0.001033264509292282
-100.42642642642643,0.0012322225862196892
-100.15015015015015,0.0005324343615378732
-99.87387387387386,0.002631480156596482
-99.5975975975976,2.2611124500113795e-05
-99.32132132132134,0.0037237475950467258
-99.04504504504504,0.0004243092843982144
-98.76876876876877,0.0036210167809983713
-98.49249249249249,0.0023615042643055145
-98.21621621621622,0.002158295746564065
-97.93993993993993,0.005386524148791152
-97.66366366366367,0.000407596098418426
-97.38738738738739,0.007895274863445984
-97.11111111111111,0.00023669308930123048
-96.83483483483482,0.008085783149857443
-96.55855855855856,0.0029605957948797518
-96.2822822822823,0.005461392550769846
-96.006006006006,0.007989188640204068
-95.72972972972973,0.0017144294578010195
-95.45345345345345,0.01267335786374951
-95.17717717717719,1.127812079033245e-05
-94.90090090090091,0.01385882502373526
-94.62462462462463,0.002814412837406085
-94.34834834834835,0.01031210828197436
-94.07207207207207,0.009685505423075513
-93.7957957957958,0.004202025344544934
-93.51951951951952,0.016912704805458263
-93.24324324324326,0.00015993112179352517
-92.96696696696696,0.019713845533279303
-92.69069069069069,0.002134215036189501
-92.41441441441441,0.01577318580750194
-92.13813813813815,0.010152365727146688
-91.86186186186187,0.007487906141741907
-91.58558558558559,0.01961748404793832
-91.30930930930931,0.0008526047030038778
-91.03303303303304,0.024163945069916967
-90.75675675675676,0.0013156870775574564
-90.48048048048048,0.020333834837984215
-90.20420420420422,0.009496421314120733
-89.92792792792793,0.010559687839724554
-89.65165165165165,0.020199879694872146
-89.37537537537537,0.0018343373708333078
-89.0990990990991,0.02591313326593816
-88.82282282282283,0.0006684900931724188
-88.54654654654655,0.02241698945352112
-88.27027027027027,0.008058815124746089
-87.993993993994,0.012165633612690413
-87.71771771771772,0.018525852177952162
-87.44144144144144,0.002562294386222761
-87.16516516516518,0.024225619716426724
-86.88888888888889,0.0002896600716043053
-86.61261261261261,0.020992440674024296
-86.33633633633634,0.006186392543107963
-86.06006006006007,0.011437587428402167
-85.78378378378378,0.014844426914337388
-85.50750750750751,0.0025849444443918727
-85.23123123123123,0.01919362232219368
-84.95495495495496,0.00011344467096863721
-84.67867867867868,0.016130197904067774
-84.4024024024024,0.0041117570962426585
-84.12612612612614,0.008470667438159519
-83.84984984984985,0.009766602845589565
-83.57357357357357,0.00190209097224952
-83.2972972972973,0.011941696029635926
-83.02102102102103,3.452064039848871e-05
-82.74474474474474,0.009299139937321102
-82.46846846846847,0.002026082799052383
-82.1921921921922,0.0044960736296119
-81.91591591591592,0.00441028623199726
-81.63963963963964,0.000988548770137886
-81.36336336336336,0.004696895357845762
-81.0870870870871,2.4827686192090454e-08
-80.8108108108108,0.00310316271921883
-80.53453453453453,0.0003710428432327575
-80.25825825825827,0.0013145729487035165
-79.98198198198199,0.0006024757891119604
-79.7057057057057,0.00037555018089930595
-79.42942942942943,0.00036474423768702535
-79.15315315315316,0.0001370557128012378
-78.87687687687688,0.000108182768436276
-78.6006006006006,0.0002195028313938846
-78.32432432432432,4.6998250485113025e-05
-78.04804804804806,0.0006045297662791283
-77.77177177177177,0.00020063077693155344
-77.49549549549549,0.0010762248655351346
-77.21921921921923,0.0010615738777325912
-76.94294294294295,0.0009326190569773818
-76.66666666666667,0.0031557823750484816
-76.3903903903904,0.00014745209194576392
-76.11411411411412,0.005565107064572936
-75.83783783783784,0.00046805015106728457
-75.56156156156156,0.005918075706174549
-75.28528528528528,0.003946072403727457
-75.00900900900902,0.003167561790600413
-74.73273273273273,0.009652603319470295
-74.45645645645645,0.00018005379300755037
-74.18018018018019,0.01300713508554169
-73.90390390390391,0.0017850354080143484
-73.62762762762763,0.010203535432603517
-73.35135135135135,0.009027669831115056
-73.07507507507508,0.0034593529269609405
-72.7987987987988,0.016388450537443245
-72.52252252252252,7.733834472895003e-06
-72.24624624624624,0.016752765591534994
-71.96996996996998,0.004434536622771894
-71.69369369369369,0.009456630160613896
-71.41741741741741,0.012950791947405239
-71.14114114114115,0.0016435286571957815
-70.86486486486487,0.017103492331149415
-70.58858858858859,0.0005533359204393456
-70.31231231231232,0.01302909498502593
-70.03603603603604,0.005784017883855414
-69.75975975975976,0.005155882238286191
-69.48348348348348,0.010715542182768777
-69.2072072072072,0.0003756608924815326
-68.93093093093094,0.010505417185859785
-68.65465465465465,0.0007023619871890579
-68.37837837837839,0.00638724616209384
-68.10210210210211,0.0030269832778272486
-67.82582582582583,0.0023670668532094204
-67.54954954954955,0.004189436247570716
-67.27327327327328,0.0004273424345898014
-66.996996996997,0.0038722646175571272
-66.72072072072072,2.0360467797921745e-06
-66.44444444444444,0.003215242181070282
-66.16816816816817,0.00013359525220856656
-65.8918918918919,0.0028647757099432487
-65.61561561561561,0.0006277378668126513
-65.33933933933935,0.0025846452725533887
-65.06306306306307,0.001913951643386463
-64.78678678678679,0.0017159553269746348
-64.51051051051051,0.004263118891684521
-64.23423423423424,0.0003527797501466268
-63.95795795795796,0.0064617251246519925
-63.68168168168169,0.0002719895956059231
-63.4054054054054,0.006139860518561454
-63.12912912912914,0.003000838614315235
-62.852852852852855,0.0030049701872389284
-62.57657657657658,0.006718902877166177
-62.30030030030031,0.0002522986430166538
-62.02402402402403,0.007729980399673662
-61.747747747747745,0.0006080108108206452
-61.471471471471475,0.005312702054480879
-61.1951951951952,0.0029068282419841716
-60.91891891891892,0.0021748429938251647
-60.64264264264265,0.004612927826029366
-60.366366366366364,0.0004100194563669453
-60.0900900900901,0.005227001691658154
-59.813813813813816,8.531622192428033e-06
-59.53753753753754,0.0055008355254986974
-59.26126126126127,0.0008239282119057607
-58.98498498498499,0.005169970905629698
-58.708708708708706,0.003959460043623379
-58.432432432432435,0.002850348949923102
-58.15615615615616,0.009757418394452554
-57.87987987987988,5.9181273591677994e-05
-57.60360360360361,0.013048859337190912
-57.327327327327325,0.0033443562248355423
-57.05105105105106,0.007578630611073332
-56.77477477477478,0.012634597639848902
-56.4984984984985,0.0003477196864365056
-56.22222222222223,0.014457651789490886
-55.94594594594595,0.003151370258963198
-55.669669669669666,0.005288650620862988
-55.393393393393396,0.008131855963916875
-55.11711711711712,2.2714828300947995e-05
-54.84084084084085,0.004320602528224929
-54.56456456456457,0.0008385899233582198
