Y,x
-138.0,0.00017144823347796376
-137.7237237237237,0.0062558356314260915
-137.44744744744744,0.00035358421499290536
-137.17117117117118,0.005111052317237422
-136.8948948948949,0.002276880222952242
-136.61861861861863,0.002720179405220923
-136.34234234234233,0.004742652466525178
-136.06606606606607,0.0005842225062708742
-135.78978978978978,0.006192151432914802
-135.51351351351352,6.23621799869772e-05
-135.23723723723725,0.005693250611503863
-134.96096096096096,0.0015002766963463324
-134.68468468468467,0.0035502500304044502
-134.4084084084084,0.0039881273302115544
-134.13213213213214,0.0011317613409912702
-133.85585585585585,0.005924477157251442
-133.5795795795796,3.7341156525575086e-06
-133.3033033033033,0.006044668381088098
-133.02702702702703,0.0009113993641035321
-132.75075075075074,0.004255283327087033
-132.47447447447448,0.003273711330122499
-132.1981981981982,0.0017189514650432637
-131.92192192192192,0.005540705941882755
-131.64564564564563,0.00010913378181866073
-131.36936936936937,0.006204195440909617
-131.0930930930931,0.0005047489562133941
-130.8168168168168,0.004807181719650601
-130.54054054054055,0.0026544043581217982
-130.26426426426426,0.0022726494328465744
-129.987987987988,0.0051191137804987965
-129.71171171171173,0.0003065769296027994
-129.43543543543544,0.006225670898517084
-129.15915915915917,0.0002512535926792421
-128.88288288288288,0.00520585372625926
-128.6066066066066,0.0021570981942475916
-128.33033033033033,0.0027436830208558975
-128.05405405405406,0.0047212301579304125
-127.77777777777779,0.0005315962823288685
-127.50150150150151,0.006164913862496832
-127.22522522522522,0.00011127741967315481
-126.94894894894894,0.005468041526014431
-126.67267267267266,0.0017883694323741009
-126.3963963963964,0.0031033918534262442
-126.12012012012012,0.004390661457862874
-125.84384384384384,0.0007326350972586058
-125.56756756756756,0.00607111285564884
-125.29129129129129,4.498268008973312e-05
-125.01501501501502,0.005616850723295072
-124.73873873873875,0.0015434361559421026
-124.46246246246247,0.003337482434757028
-124.18618618618618,0.00415558582471077
-123.9099099099099,0.0008724057192000617
-123.63363363363365,0.005982004744892442
-123.35735735735736,1.964873474394064e-05
-123.08108108108108,0.005673241337294797
-122.8048048048048,0.0014143732138150174
-122.52852852852853,0.0034394513957519157
-122.25225225225226,0.004032653888467864
-121.97597597597598,0.0009271611539070164
-121.6996996996997,0.0059214888996854155
-121.42342342342343,1.4525239975559935e-05
-121.14714714714714,0.005649743627721067
-120.87087087087086,0.0013965484773463374
-120.59459459459461,0.0034052005772393207
-120.31831831831832,0.004030367182614502
-120.04204204204204,0.0008857828305127418
-119.76576576576576,0.005898121673809689
-119.48948948948949,2.416649946305118e-05
-119.21321321321321,0.0055462083481131455
-118.93693693693695,0.0014927067212379113
-118.66066066066067,0.0032300434102062628
-118.38438438438439,0.004150367896352137
-118.1081081081081,0.0007502883501080547
-117.83183183183182,0.005903183398524206
-117.55555555555557,6.0994321985236426e-05
-117.27927927927928,0.005347541484468925
-117.003003003003,0.0017140797949931758
-116.72672672672672,0.0029092099258911435
-116.45045045045045,0.00438535197075861
-116.17417417417418,0.0005388769910853274
-115.8978978978979,0.005907679631219045
-115.62162162162163,0.00015706679375600114
-115.34534534534535,0.005024105544095397
-115.06906906906906,0.01375105153657964
-114.79279279279278,0.0045695989319151295
-114.51651651651653,0.02160780655225292
-114.24024024024024,4.377188802934885e-05
-113.96396396396396,0.022827098405987206
-113.68768768768768,0.0032311988022337462
-113.41141141141141,0.016402334938032184
-113.13513513513513,0.012325593510854315
-112.85885885885887,0.006668375237140767
-112.58258258258259,0.02120216230860939
